id,name,category,variation,availability
clothing_1322-6,Terry-Cloth Do-Rag,Headwear,Brown,Mabel Able Sisters 
clothing_1323-1,Terry-Cloth Nightcap,Headwear,Pink,Able Sisters 
clothing_1323-2,Terry-Cloth Nightcap,Headwear,Orange,Able Sisters 
clothing_1323-3,Terry-Cloth Nightcap,Headwear,Cream,Able Sisters 
clothing_1323-4,Terry-Cloth Nightcap,Headwear,Lime,Able Sisters 
clothing_1323-5,Terry-Cloth Nightcap,Headwear,Green,Able Sisters 
clothing_1323-6,Terry-Cloth Nightcap,Headwear,Light Blue,Able Sisters 
clothing_1323-7,Terry-Cloth Nightcap,Headwear,Blue,Able Sisters 
clothing_1323-8,Terry-Cloth Nightcap,Headwear,Purple,Able Sisters 
clothing_1324-1,Terry-Cloth Nightgown,Tops,Pink,Mabel Able Sisters 
clothing_1324-2,Terry-Cloth Nightgown,Tops,Orange,Mabel Able Sisters 
clothing_1324-3,Terry-Cloth Nightgown,Tops,Cream,Mabel Able Sisters 
clothing_1324-4,Terry-Cloth Nightgown,Tops,Lime,Mabel Able Sisters 
clothing_1324-5,Terry-Cloth Nightgown,Tops,Green,Mabel Able Sisters 
clothing_1324-6,Terry-Cloth Nightgown,Tops,Light Blue,Mabel Able Sisters 
clothing_1324-7,Terry-Cloth Nightgown,Tops,Blue,Mabel Able Sisters 
clothing_1324-8,Terry-Cloth Nightgown,Tops,Purple,Mabel Able Sisters 
clothing_1325-1,Terry-Cloth Shorts,Bottoms,Pink,Mabel Able Sisters 
clothing_1325-2,Terry-Cloth Shorts,Bottoms,Green,Mabel Able Sisters 
clothing_1325-3,Terry-Cloth Shorts,Bottoms,Blue,Mabel Able Sisters 
clothing_1325-4,Terry-Cloth Shorts,Bottoms,Purple,Mabel Able Sisters 
clothing_1326-1,Terry-Cloth Socks,Socks,Gray,Mabel Able Sisters 
clothing_1326-2,Terry-Cloth Socks,Socks,Red,Mabel Able Sisters 
clothing_1326-3,Terry-Cloth Socks,Socks,Pink,Mabel Able Sisters 
clothing_1326-4,Terry-Cloth Socks,Socks,Green,Mabel Able Sisters 
clothing_1326-5,Terry-Cloth Socks,Socks,Blue,Mabel Able Sisters 
clothing_1326-6,Terry-Cloth Socks,Socks,Purple,Mabel Able Sisters 
clothing_1326-7,Terry-Cloth Socks,Socks,Beige,Mabel Able Sisters 
clothing_1327-1,Text Shirt,Tops,White,Mabel Able Sisters 
clothing_1327-2,Text Shirt,Tops,Black,Mabel Able Sisters 
clothing_1327-3,Text Shirt,Tops,Red,Mabel Able Sisters 
clothing_1328-1,Thank-You Dad Apron,Tops,Black,Nook Shopping 
clothing_1328-2,Thank-You Dad Apron,Tops,Red,Nook Shopping 
clothing_1328-3,Thank-You Dad Apron,Tops,Green,Nook Shopping 
clothing_1328-4,Thank-You Dad Apron,Tops,Blue,Nook Shopping 
clothing_1328-5,Thank-You Dad Apron,Tops,Brown,Nook Shopping 
clothing_1329-1,Thick-Stripes Shirt,Tops,Navy & Gray,Mabel Able Sisters 
clothing_1329-2,Thick-Stripes Shirt,Tops,Yellow & Red,Mabel Able Sisters 
clothing_1329-3,Thick-Stripes Shirt,Tops,Rose Red & Navy,Mabel Able Sisters 
clothing_1329-4,Thick-Stripes Shirt,Tops,Yellow & Navy,Mabel Able Sisters 
clothing_1329-5,Thick-Stripes Shirt,Tops,Green & Navy,Mabel Able Sisters 
clothing_1329-6,Thick-Stripes Shirt,Tops,Light Blue & Black,Mabel Able Sisters 
clothing_1329-7,Thick-Stripes Shirt,Tops,Green & Purple,Mabel Able Sisters 
clothing_1329-8,Thick-Stripes Shirt,Tops,Beige & Navy,Mabel Able Sisters 
clothing_1330-1,Thief's Costume,Tops,,Able Sisters 
clothing_1331-1,Thread-Worn Sweater,Tops,Black,Mabel Able Sisters 
clothing_1331-2,Thread-Worn Sweater,Tops,Pink,Mabel Able Sisters 
clothing_1331-3,Thread-Worn Sweater,Tops,Green,Mabel Able Sisters 
clothing_1331-4,Thread-Worn Sweater,Tops,Beige,Mabel Able Sisters 
clothing_1332-1,Three-Ball Tee,Tops,,Nook Shopping 
clothing_1333-1,Three-Quarter Sweatpants,Bottoms,Black,Mabel Able Sisters 
clothing_1333-2,Three-Quarter Sweatpants,Bottoms,Red,Mabel Able Sisters 
clothing_1333-3,Three-Quarter Sweatpants,Bottoms,Pink,Mabel Able Sisters 
clothing_1333-4,Three-Quarter Sweatpants,Bottoms,Orange,Mabel Able Sisters 
clothing_1333-5,Three-Quarter Sweatpants,Bottoms,Yellow,Mabel Able Sisters 
clothing_1333-6,Three-Quarter Sweatpants,Bottoms,Mint,Mabel Able Sisters 
clothing_1333-7,Three-Quarter Sweatpants,Bottoms,Light Blue,Mabel Able Sisters 
clothing_1333-8,Three-Quarter Sweatpants,Bottoms,Purple,Mabel Able Sisters 
clothing_1334-1,Tiara,Headwear,Silver,Able Sisters 
clothing_1334-2,Tiara,Headwear,Rose Gold,Able Sisters 
clothing_1334-3,Tiara,Headwear,Gold,Able Sisters 
clothing_1335-1,Tiara Hair,Headwear,Silver,Able Sisters 
clothing_1335-2,Tiara Hair,Headwear,Rose Gold,Able Sisters 
clothing_1335-3,Tiara Hair,Headwear,Gold,Able Sisters 
clothing_1336-1,Tie-Dye Shirt,Tops,,Nook Shopping 
clothing_1337-1,Tie-Dye Skirt,Bottoms,Red,Mabel Able Sisters 
clothing_1337-2,Tie-Dye Skirt,Bottoms,Orange,Mabel Able Sisters 
clothing_1337-3,Tie-Dye Skirt,Bottoms,Green,Mabel Able Sisters 
clothing_1337-4,Tie-Dye Skirt,Bottoms,Blue,Mabel Able Sisters 
clothing_1337-5,Tie-Dye Skirt,Bottoms,Purple,Mabel Able Sisters 
clothing_1338-1,Tiered Skirt,Bottoms,Purple,Mabel Able Sisters 
clothing_1338-2,Tiered Skirt,Bottoms,Yellow,Mabel Able Sisters 
clothing_1338-3,Tiered Skirt,Bottoms,Avocado,Mabel Able Sisters 
clothing_1338-4,Tiered Skirt,Bottoms,Mint,Mabel Able Sisters 
clothing_1338-5,Tiered Skirt,Bottoms,Blue,Mabel Able Sisters 
clothing_1339-1,Tiger Jacket,Tops,,Able Sisters Apparel shop 
clothing_1340-1,Tiger-Face Tee Dress,Dress-Up,White,Mabel Able Sisters 
clothing_1340-2,Tiger-Face Tee Dress,Dress-Up,Black,Mabel Able Sisters 
clothing_1340-3,Tiger-Face Tee Dress,Dress-Up,Pink,Mabel Able Sisters 
clothing_1340-4,Tiger-Face Tee Dress,Dress-Up,Yellow,Mabel Able Sisters 
clothing_1340-5,Tiger-Face Tee Dress,Dress-Up,Purple,Mabel Able Sisters 
clothing_1341-1,Tight Punk Outfit,Dress-Up,Black,Able Sisters 
clothing_1341-2,Tight Punk Outfit,Dress-Up,Red,Able Sisters 
clothing_1342-1,Tight-Knit Sweater,Tops,Gray,Mabel Able Sisters 
clothing_1342-2,Tight-Knit Sweater,Tops,Black,Mabel Able Sisters 
clothing_1342-3,Tight-Knit Sweater,Tops,Beige,Mabel Able Sisters 
clothing_1343-1,Tiny Party Cap,Headwear,Orange,Able Sisters Apparel shop 
clothing_1343-2,Tiny Party Cap,Headwear,Light Blue,Able Sisters Apparel shop 
clothing_1343-3,Tiny Party Cap,Headwear,Yellow,Able Sisters Apparel shop 
clothing_1343-4,Tiny Party Cap,Headwear,Green,Able Sisters Apparel shop 
clothing_1343-5,Tiny Party Cap,Headwear,Purple,Able Sisters Apparel shop 
clothing_1343-6,Tiny Party Cap,Headwear,Red,Able Sisters Apparel shop 
clothing_1344-1,Tiny Shades,Accessories,Black,Mabel Able Sisters 
clothing_1344-2,Tiny Shades,Accessories,Berry Red,Mabel Able Sisters 
clothing_1344-3,Tiny Shades,Accessories,Gold,Mabel Able Sisters 
clothing_1345-1,Tiny-Flower-Print Tote Bag,Bags,Pink,Kicks 
clothing_1345-2,Tiny-Flower-Print Tote Bag,Bags,Yellow,Kicks 
clothing_1345-3,Tiny-Flower-Print Tote Bag,Bags,Light Blue,Kicks 
clothing_1346-1,Toad Parasol,Umbrellas,,Nook's Cranny 
clothing_1347-1,Toga,Dress-Up,Red,Able Sisters 
clothing_1347-2,Toga,Dress-Up,Purple,Able Sisters 
clothing_1348-1,Tomato Festival Tee,Tops,,Nook Shopping 
clothing_1349-1,Tool Bag,Bags,,Kicks 
clothing_1350-1,Top Coat,Tops,Pink,Mabel Able Sisters 
clothing_1350-2,Top Coat,Tops,Light Blue,Mabel Able Sisters 
clothing_1350-3,Top Coat,Tops,Brown,Mabel Able Sisters 
clothing_1350-4,Top Coat,Tops,Beige,Mabel Able Sisters 
clothing_1351-1,Top Hat,Headwear,White,Able Sisters 
clothing_1351-2,Top Hat,Headwear,Black,Able Sisters 
clothing_1351-3,Top Hat,Headwear,Red,Able Sisters 
clothing_1351-4,Top Hat,Headwear,Blue,Able Sisters 
clothing_1351-5,Top Hat,Headwear,Purple,Able Sisters 
clothing_1351-6,Top Hat,Headwear,Brown,Able Sisters 
clothing_1352-1,Torn Pants,Bottoms,Gray,Recycle box 
clothing_1352-2,Torn Pants,Bottoms,Black,Recycle box 
clothing_1352-3,Torn Pants,Bottoms,Brown,Recycle box 
clothing_1353-1,Tortoise Specs,Accessories,Black,Mabel Able Sisters 
clothing_1353-2,Tortoise Specs,Accessories,Beige,Mabel Able Sisters 
clothing_1353-3,Tortoise Specs,Accessories,Brown,Mabel Able Sisters 
clothing_1354-1,Tough Helmet,Headwear,Black,Able Sisters Apparel shop 
clothing_1354-2,Tough Helmet,Headwear,Gold,Able Sisters Apparel shop 
clothing_1354-3,Tough Helmet,Headwear,Silver,Able Sisters Apparel shop 
clothing_1355-1,Town Backpack,Bags,Red,Kicks 
clothing_1355-2,Town Backpack,Bags,Orange,Kicks 
clothing_1355-3,Town Backpack,Bags,Green,Kicks 
clothing_1355-4,Town Backpack,Bags,Blue,Kicks 
clothing_1356-1,Track Jacket,Tops,White,Mabel Able Sisters 
clothing_1356-2,Track Jacket,Tops,Gray,Mabel Able Sisters 
clothing_1356-3,Track Jacket,Tops,Red,Mabel Able Sisters 
clothing_1356-4,Track Jacket,Tops,Green,Mabel Able Sisters 
clothing_1356-5,Track Jacket,Tops,Light Blue,Mabel Able Sisters 
clothing_1356-6,Track Jacket,Tops,Blue,Mabel Able Sisters 
clothing_1356-7,Track Jacket,Tops,Navy Blue,Mabel Able Sisters 
clothing_1357-1,Track Pants,Bottoms,White,Mabel Able Sisters 
clothing_1357-2,Track Pants,Bottoms,Gray,Mabel Able Sisters 
clothing_1357-3,Track Pants,Bottoms,Red,Mabel Able Sisters 
clothing_1357-4,Track Pants,Bottoms,Green,Mabel Able Sisters 
clothing_1357-5,Track Pants,Bottoms,Light Blue,Mabel Able Sisters 
clothing_1357-6,Track Pants,Bottoms,Blue,Mabel Able Sisters 
clothing_1357-7,Track Pants,Bottoms,Navy Blue,Mabel Able Sisters 
clothing_1358-1,Traditional Flower Shoes,Shoes,Red,Kicks 
clothing_1358-2,Traditional Flower Shoes,Shoes,Pink,Kicks 
clothing_1358-3,Traditional Flower Shoes,Shoes,Lime,Kicks 
clothing_1358-4,Traditional Flower Shoes,Shoes,Yellow,Kicks 
clothing_1358-5,Traditional Flower Shoes,Shoes,Blue,Kicks 
clothing_1359-1,Traditional Monpe Pants,Bottoms,Dark Red,Able Sisters 
clothing_1359-2,Traditional Monpe Pants,Bottoms,Golden Yellow,Able Sisters 
clothing_1359-3,Traditional Monpe Pants,Bottoms,Dark Blue,Able Sisters 
clothing_1359-4,Traditional Monpe Pants,Bottoms,Blue,Able Sisters 
clothing_1360-1,Traditional Straw Coat,Tops,,Crafting 
clothing_1361-1,Traditional Suteteko Pants,Bottoms,Red,Mabel Able Sisters 
clothing_1361-2,Traditional Suteteko Pants,Bottoms,Golden Yellow,Mabel Able Sisters 
clothing_1361-3,Traditional Suteteko Pants,Bottoms,Yellow-Green,Mabel Able Sisters 
clothing_1361-4,Traditional Suteteko Pants,Bottoms,Aqua,Mabel Able Sisters 
clothing_1361-5,Traditional Suteteko Pants,Bottoms,Blue,Mabel Able Sisters 
clothing_1361-6,Traditional Suteteko Pants,Bottoms,Purple,Mabel Able Sisters 
clothing_1362-1,Travel Pouch,Bags,Pink,Kicks 
clothing_1362-2,Travel Pouch,Bags,Green,Kicks 
clothing_1362-3,Travel Pouch,Bags,Light Blue,Kicks 
clothing_1362-4,Travel Pouch,Bags,Purple,Kicks 
clothing_1363-1,Traveler's Backpack,Bags,Orange,Kicks 
clothing_1363-2,Traveler's Backpack,Bags,Blue,Kicks 
clothing_1363-3,Traveler's Backpack,Bags,Brown,Kicks 
clothing_1364-1,Tree Sweater,Tops,,Nook Shopping 
clothing_1365-1,Trekking Shoes,Shoes,White,Mabel Able Sisters 
clothing_1365-2,Trekking Shoes,Shoes,Gray,Mabel Able Sisters 
clothing_1365-3,Trekking Shoes,Shoes,Black,Mabel Able Sisters 
clothing_1365-4,Trekking Shoes,Shoes,Yellow,Mabel Able Sisters 
clothing_1365-5,Trekking Shoes,Shoes,Light Blue,Mabel Able Sisters 
clothing_1365-6,Trekking Shoes,Shoes,Purple,Mabel Able Sisters 
clothing_1365-7,Trekking Shoes,Shoes,Orange,Mabel Able Sisters 
clothing_1365-8,Trekking Shoes,Shoes,Brown,Mabel Able Sisters 
clothing_1366-1,Trench Coat,Tops,Red,Mabel Able Sisters 
clothing_1366-2,Trench Coat,Tops,Orange,Mabel Able Sisters 
clothing_1366-3,Trench Coat,Tops,Light Blue,Mabel Able Sisters 
clothing_1366-4,Trench Coat,Tops,Navy Blue,Mabel Able Sisters 
clothing_1366-5,Trench Coat,Tops,Beige,Mabel Able Sisters 
clothing_1367-1,Triangle Shades,Accessories,White,Mabel Able Sisters 
clothing_1367-2,Triangle Shades,Accessories,Black,Mabel Able Sisters 
clothing_1367-3,Triangle Shades,Accessories,Red,Mabel Able Sisters 
clothing_1367-4,Triangle Shades,Accessories,Orange,Mabel Able Sisters 
clothing_1367-5,Triangle Shades,Accessories,Green,Mabel Able Sisters 
clothing_1367-6,Triangle Shades,Accessories,Blue,Mabel Able Sisters 
clothing_1367-7,Triangle Shades,Accessories,Purple,Mabel Able Sisters 
clothing_1368-1,Tropical Cut-and-Sew Tank,Tops,Orange,Able Sisters Apparel shop 
clothing_1368-2,Tropical Cut-and-Sew Tank,Tops,Blue,Able Sisters Apparel shop 
clothing_1368-3,Tropical Cut-and-Sew Tank,Tops,Pink,Able Sisters Apparel shop 
clothing_1369-1,Tropical Hat,Headwear,White,Mabel Able Sisters 
clothing_1369-2,Tropical Hat,Headwear,Pink,Mabel Able Sisters 
clothing_1369-3,Tropical Hat,Headwear,Yellow,Mabel Able Sisters 
clothing_1369-4,Tropical Hat,Headwear,Mint,Mabel Able Sisters 
clothing_1369-5,Tropical Hat,Headwear,Blue,Mabel Able Sisters 
clothing_1370-1,Tropical Muumuu,Dress-Up,White,Mabel Able Sisters 
clothing_1370-2,Tropical Muumuu,Dress-Up,Pink,Mabel Able Sisters 
clothing_1370-3,Tropical Muumuu,Dress-Up,Yellow,Mabel Able Sisters 
clothing_1370-4,Tropical Muumuu,Dress-Up,Mint,Mabel Able Sisters 
clothing_1370-5,Tropical Muumuu,Dress-Up,Blue,Mabel Able Sisters 
clothing_1371-1,Tropical Turban,Headwear,Green,Able Sisters Apparel shop 
clothing_1371-2,Tropical Turban,Headwear,Red,Able Sisters Apparel shop 
clothing_1371-3,Tropical Turban,Headwear,Purple,Able Sisters Apparel shop 
clothing_1372-1,Tsunokakushi,Headwear,,Able Sisters Apparel shop 
clothing_1373-1,Tube Socks,Socks,Red,Mabel Able Sisters 
clothing_1373-2,Tube Socks,Socks,Orange,Mabel Able Sisters 
clothing_1373-3,Tube Socks,Socks,Green,Mabel Able Sisters 
clothing_1373-4,Tube Socks,Socks,Blue,Mabel Able Sisters 
clothing_1373-5,Tube Socks,Socks,Berry Red,Mabel Able Sisters 
clothing_1373-6,Tube Socks,Socks,Dark Green,Mabel Able Sisters 
clothing_1373-7,Tube Socks,Socks,Navy Blue,Mabel Able Sisters 
clothing_1373-8,Tube Socks,Socks,Purple,Mabel Able Sisters 
clothing_1374-1,Tube Top,Tops,Dark Gray,Mabel Able Sisters 
clothing_1374-2,Tube Top,Tops,Red,Mabel Able Sisters 
clothing_1374-3,Tube Top,Tops,Yellow,Mabel Able Sisters 
clothing_1374-4,Tube Top,Tops,Green,Mabel Able Sisters 
clothing_1374-5,Tube Top,Tops,Blue,Mabel Able Sisters 
clothing_1374-6,Tube Top,Tops,Purple,Mabel Able Sisters 
clothing_1374-7,Tube Top,Tops,Dark Red,Mabel Able Sisters 
clothing_1375-1,Tubeteika,Headwear,Red,Gulliver 
clothing_1375-2,Tubeteika,Headwear,Camel,Gulliver 
clothing_1375-3,Tubeteika,Headwear,Blue,Gulliver 
clothing_1375-4,Tubeteika,Headwear,Purple,Gulliver 
clothing_1376-1,Tulip Crown,Headwear,,Crafting 
clothing_1377-1,Tulip Hat,Headwear,Orange,Mabel Able Sisters 
clothing_1377-2,Tulip Hat,Headwear,Camel,Mabel Able Sisters 
clothing_1377-3,Tulip Hat,Headwear,Brown,Mabel Able Sisters 
clothing_1378-1,Tuna-Sushi Costume,Dress-Up,,Able Sisters 
clothing_1379-1,Tunic Tank,Tops,White,Mabel Able Sisters 
clothing_1379-2,Tunic Tank,Tops,Pink,Mabel Able Sisters 
clothing_1379-3,Tunic Tank,Tops,Yellow,Mabel Able Sisters 
clothing_1379-4,Tunic Tank,Tops,Mint,Mabel Able Sisters 
clothing_1380-1,Turban,Headwear,Pink,Gulliver 
clothing_1380-2,Turban,Headwear,Yellow,Gulliver 
clothing_1380-3,Turban,Headwear,Blue,Gulliver 
clothing_1380-4,Turban,Headwear,Purple,Gulliver 
clothing_1381-1,Tuxedo Jacket,Tops,White,Able Sisters 
clothing_1381-2,Tuxedo Jacket,Tops,Gray,Able Sisters 
clothing_1381-3,Tuxedo Jacket,Tops,Black,Able Sisters 
clothing_1382-1,Tweed Cap,Headwear,Green,Mabel Able Sisters 
clothing_1382-2,Tweed Cap,Headwear,Blue,Mabel Able Sisters 
clothing_1382-3,Tweed Cap,Headwear,Brown,Mabel Able Sisters 
clothing_1383-1,Tweed Dress,Dress-Up,Pink,Mabel Able Sisters 
clothing_1383-2,Tweed Dress,Dress-Up,Yellow,Mabel Able Sisters 
clothing_1383-3,Tweed Dress,Dress-Up,Blue,Mabel Able Sisters 
clothing_1384-1,Tweed Frilly Skirt,Bottoms,Gray,Able Sisters 
clothing_1384-2,Tweed Frilly Skirt,Bottoms,Pink,Able Sisters 
clothing_1384-3,Tweed Frilly Skirt,Bottoms,Blue,Able Sisters 
clothing_1384-4,Tweed Frilly Skirt,Bottoms,Brown,Able Sisters 
clothing_1385-1,Tweed Jacket,Tops,Berry Red,Mabel Able Sisters 
clothing_1385-2,Tweed Jacket,Tops,Pink,Mabel Able Sisters 
clothing_1385-3,Tweed Jacket,Tops,Green,Mabel Able Sisters 
clothing_1385-4,Tweed Jacket,Tops,Blue,Mabel Able Sisters 
clothing_1385-5,Tweed Jacket,Tops,Brown,Mabel Able Sisters 
clothing_1385-6,Tweed Jacket,Tops,Beige,Mabel Able Sisters 
clothing_1386-1,Tweed Pants,Bottoms,Berry Red,Mabel Able Sisters 
clothing_1386-2,Tweed Pants,Bottoms,Pink,Mabel Able Sisters 
clothing_1386-3,Tweed Pants,Bottoms,Green,Mabel Able Sisters 
clothing_1386-4,Tweed Pants,Bottoms,Blue,Mabel Able Sisters 
clothing_1386-5,Tweed Pants,Bottoms,Brown,Mabel Able Sisters 
clothing_1386-6,Tweed Pants,Bottoms,Beige,Mabel Able Sisters 
clothing_1387-1,Tweed Skirt,Bottoms,Pink,Mabel Able Sisters 
clothing_1387-2,Tweed Skirt,Bottoms,Yellow,Mabel Able Sisters 
clothing_1387-3,Tweed Skirt,Bottoms,Blue,Mabel Able Sisters 
clothing_1388-1,Tweed Vest,Tops,Red,Mabel Able Sisters 
clothing_1388-2,Tweed Vest,Tops,Green,Mabel Able Sisters 
clothing_1388-3,Tweed Vest,Tops,Navy Blue,Mabel Able Sisters 
clothing_1389-1,Twisted Hachimaki,Headwear,Blue,Able Sisters Apparel shop 
clothing_1389-2,Twisted Hachimaki,Headwear,Red,Able Sisters Apparel shop 
clothing_1389-3,Twisted Hachimaki,Headwear,Green,Able Sisters Apparel shop 
clothing_1389-4,Twisted Hachimaki,Headwear,Purple,Able Sisters Apparel shop 
clothing_1389-5,Twisted Hachimaki,Headwear,White,Able Sisters Apparel shop 
clothing_1390-1,Two-Ball Tee,Tops,,Nook Shopping 
clothing_1391-1,Two-Tone Pants,Bottoms,Monotone,Mabel Able Sisters 
clothing_1391-2,Two-Tone Pants,Bottoms,Red,Mabel Able Sisters 
clothing_1391-3,Two-Tone Pants,Bottoms,Yellow,Mabel Able Sisters 
clothing_1391-4,Two-Tone Pants,Bottoms,Blue,Mabel Able Sisters 
clothing_1392-1,Two-Tone Umbrella,Umbrellas,,Nook's Cranny 
clothing_1393-1,Ultra No-Show Socks,Socks,White,Mabel Able Sisters 
clothing_1393-2,Ultra No-Show Socks,Socks,Black,Mabel Able Sisters 
clothing_1393-3,Ultra No-Show Socks,Socks,Pink,Mabel Able Sisters 
clothing_1393-4,Ultra No-Show Socks,Socks,Olive,Mabel Able Sisters 
clothing_1393-5,Ultra No-Show Socks,Socks,Green,Mabel Able Sisters 
clothing_1393-6,Ultra No-Show Socks,Socks,Blue,Mabel Able Sisters 
clothing_1393-7,Ultra No-Show Socks,Socks,Purple,Mabel Able Sisters 
clothing_1393-8,Ultra No-Show Socks,Socks,Brown,Mabel Able Sisters 
clothing_1394-1,Upcycled Skirt,Bottoms,Pink,Mabel Able Sisters 
clothing_1394-2,Upcycled Skirt,Bottoms,Mint,Mabel Able Sisters 
clothing_1394-3,Upcycled Skirt,Bottoms,Beige,Mabel Able Sisters 
clothing_1395-1,V-Neck Sweater,Tops,Black,Mabel Able Sisters 
clothing_1395-2,V-Neck Sweater,Tops,Red,Mabel Able Sisters 
clothing_1395-3,V-Neck Sweater,Tops,Blue,Mabel Able Sisters 
clothing_1396-1,Vampire Costume,Tops,Black,Able Sisters 
clothing_1396-2,Vampire Costume,Tops,Purple,Able Sisters 
clothing_1397-1,Veggie-Print Eco Bag,Bags,,Kicks 
clothing_1398-1,Veil,Headwear,Pink,Gulliver 
clothing_1398-2,Veil,Headwear,Yellow,Gulliver 
clothing_1398-3,Veil,Headwear,Blue,Gulliver 
clothing_1398-4,Veil,Headwear,Purple,Gulliver 
clothing_1399-1,Veiled Gardening Hat,Headwear,Pink,Mabel Able Sisters 
clothing_1399-2,Veiled Gardening Hat,Headwear,Orange,Mabel Able Sisters 
clothing_1399-3,Veiled Gardening Hat,Headwear,Green,Mabel Able Sisters 
clothing_1399-4,Veiled Gardening Hat,Headwear,Blue,Mabel Able Sisters 
clothing_1399-5,Veiled Gardening Hat,Headwear,Purple,Mabel Able Sisters 
clothing_1400-1,Velour Boots,Shoes,Gray,Able Sisters 
clothing_1400-2,Velour Boots,Shoes,Ruby Red,Able Sisters 
clothing_1400-3,Velour Boots,Shoes,Mustard,Able Sisters 
clothing_1400-4,Velour Boots,Shoes,Blue,Able Sisters 
clothing_1400-5,Velour Boots,Shoes,Brown,Able Sisters 
clothing_1401-1,Venetian Carnival Mask,Accessories,Gold,Nook Shopping 
clothing_1401-2,Venetian Carnival Mask,Accessories,Pink,Nook Shopping 
clothing_1401-3,Venetian Carnival Mask,Accessories,Blue,Nook Shopping 
clothing_1401-4,Venetian Carnival Mask,Accessories,Silver,Nook Shopping 
clothing_1401-5,Venetian Carnival Mask,Accessories,White,Nook Shopping 
clothing_1402-1,Vertical-Stripes Shirt,Tops,Gray,Mabel Able Sisters 
clothing_1402-2,Vertical-Stripes Shirt,Tops,Pink,Mabel Able Sisters 
clothing_1402-3,Vertical-Stripes Shirt,Tops,Orange,Mabel Able Sisters 
clothing_1402-4,Vertical-Stripes Shirt,Tops,Green,Mabel Able Sisters 
clothing_1402-5,Vertical-Stripes Shirt,Tops,Blue,Mabel Able Sisters 
clothing_1402-6,Vertical-Stripes Shirt,Tops,Purple,Mabel Able Sisters 
clothing_1402-7,Vertical-Stripes Shirt,Tops,Beige,Mabel Able Sisters 
clothing_1403-1,Vest with Binoculars,Tops,,Nook Shopping 
clothing_1404-1,Vibrant Shorts,Bottoms,Black,Mabel Able Sisters 
clothing_1404-2,Vibrant Shorts,Bottoms,Pink,Mabel Able Sisters 
clothing_1404-3,Vibrant Shorts,Bottoms,Orange,Mabel Able Sisters 
clothing_1404-4,Vibrant Shorts,Bottoms,Avocado,Mabel Able Sisters 
clothing_1404-5,Vibrant Shorts,Bottoms,Blue,Mabel Able Sisters 
clothing_1405-1,Vibrant Tuxedo,Dress-Up,Monotone,Able Sisters 
clothing_1405-2,Vibrant Tuxedo,Dress-Up,Red,Able Sisters 
clothing_1405-3,Vibrant Tuxedo,Dress-Up,Orange,Able Sisters 
clothing_1405-4,Vibrant Tuxedo,Dress-Up,Yellow,Able Sisters 
clothing_1405-5,Vibrant Tuxedo,Dress-Up,Green,Able Sisters 
clothing_1405-6,Vibrant Tuxedo,Dress-Up,Blue,Able Sisters 
clothing_1405-7,Vibrant Tuxedo,Dress-Up,Purple,Able Sisters 
clothing_1405-8,Vibrant Tuxedo,Dress-Up,Brown,Able Sisters 
clothing_1406-1,Victorian Dress,Dress-Up,Red,Able Sisters 
clothing_1406-2,Victorian Dress,Dress-Up,Orange,Able Sisters 
clothing_1406-3,Victorian Dress,Dress-Up,Green,Able Sisters 
clothing_1406-4,Victorian Dress,Dress-Up,Blue,Able Sisters 
clothing_1406-5,Victorian Dress,Dress-Up,Navy Blue,Able Sisters 
clothing_1406-6,Victorian Dress,Dress-Up,Beige,Able Sisters 
clothing_1407-1,Viking Helmet,Headwear,Gray,Able Sisters 
clothing_1407-2,Viking Helmet,Headwear,Blue,Able Sisters 
clothing_1407-3,Viking Helmet,Headwear,Brown,Able Sisters 
clothing_1408-1,Viking Top,Tops,Gray,Able Sisters 
